,scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
53794,-0.3492313067728856,-1.024780901252027,-1.3465088176297502,2.13243062687771,-1.85435531823997,2.11699770636107,-1.0703783787555199,-1.0926713568230602,-2.2309860643057404,1.0364249079191898,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.7844596582108903,-1.28890425847532,-3.9856260082220296,0.531838297985603,-2.60370264991872,-5.157596397492339,-0.6960100045799561,1.2859613947253201,0.22191866915130898,0.609508181503446,0.20287428495242202,-0.0607913872259794,-0.18673335336605298,-0.0174012274970924,-0.283751034119116,0.3954510490810129,0.23313857596724105,1
201512,-0.3452332205789477,0.823346716967527,2.1633175692359496,0.16935757004117702,-2.7164649011759,-0.077886977345533,1.2729226362957,-0.824394923886423,0.882048860749377,-0.457609992581694,-0.452157471127142,0.377413409458984,0.552046663837582,0.946120322653871,0.492842694379493,0.8438232886248259,-0.9369171288980269,-0.44405962214887107,-0.573421300864682,-0.135403390716245,0.593416703048714,-0.14442957189712902,0.27320855344117,0.946070506046128,-0.21832193953369602,0.330464137531354,0.7017156461496371,0.9956021354486209,-0.15109090969113098,-0.10483902571548,0
272149,-0.2516380227788601,1.476689858607378,-0.40888304864002506,0.330856977079108,2.1179538102000097,-0.6612240139230849,-0.626682740471292,-0.341014977256117,0.0458631533656312,0.18821831521157,0.141405321080525,-0.661260364988547,1.15911461560592,1.0500645521124001,0.328166701997608,-0.256348551073059,-0.46371710307256603,0.6321185157064979,-0.7897418840840909,0.460102140782451,-0.330997316451964,-0.0340664578167856,0.241346381974996,0.7206334254552859,0.0811756571766279,0.586831660808647,-0.9730079182844029,0.35826772336213203,0.15065646956739903,0.186967833475268,0
280214,-0.14932699707598782,1.5704186771285853,1.87240813925265,-0.232850322815395,-0.318892218744964,0.833566077384557,-0.826140932237582,-1.3837538944416001,-0.0343751941527403,-0.34424266318508806,0.590063616440098,0.0290175169033127,0.136899740529489,1.2781610350835,1.1210800082510701,-0.10944246073608599,0.0865882423452049,-0.196498005363219,-0.17896764633580103,-0.748763820054851,-0.533838639116891,-0.0787005315734746,0.10698124667683,0.43464011742295794,0.262153692279088,0.992964494596556,-0.29385023639346397,0.19573221611222602,-0.033679947750403,-0.0325838142597515,0
154960,-0.34415373730658444,0.1893979230827944,-4.51734375344642,2.5002239041458196,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.4134755328528101,-4.24570662259591,1.26508694822894,1.16882778968781,-4.5139066047233305,3.69471123994721,-6.110443232872349,-0.11052163605447501,-4.18455528093394,-0.9310346341767199,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.35135956119679496,1
143334,-0.35322939296682354,-0.20065799816373947,-7.03030814445441,3.4219909046755297,-9.52507177254752,5.27089100906596,-4.02463027558805,-2.86568161775739,-6.989194734394459,3.7915509375591294,-4.62273033596451,-8.40966487562735,6.30904400603177,-8.57676143258937,0.24674671692986203,-11.534046018150802,-0.36426513875870004,-5.45249465771382,-11.8875700201872,-3.5635848100701097,0.8760187681566278,0.545698040621445,1.10339774484256,-0.541854751589521,0.0369432219896495,-0.355519004066217,0.35363438209700004,1.04245799282131,1.35951563156376,-0.272188101257294,1
43681,-0.13753264280387084,-1.1204259908326433,-18.247513228667298,8.71325017095966,-17.880126820797397,9.24945923683651,-14.541212523722502,-1.9115635930819699,-18.014660130680898,5.52216218981207,-9.28392451240577,-14.557159052885899,4.3924355856783395,-10.3800731219167,1.6118209012881899,-6.91763950579126,0.158841037400664,-10.3282423879882,-20.2545556896053,-8.53452256380618,3.25653448060821,-0.526368288315335,0.598842606268504,0.6153188681652341,-0.486498927270445,0.7392684684311109,-0.236844752247958,-0.0460816699541002,-3.01147328474912,-1.02214746628442,1
255494,0.0277882213154636,1.314859714744094,-0.35043797315599895,0.352776027343572,0.38602775260030603,-0.355663999010835,0.18417725036678798,-0.6947902969397171,1.26816247321004,-0.255394318700047,-1.6202178459819099,0.18523529510793998,-1.52841252965797,-0.8661309291790742,-0.824196133104838,0.4372894466812271,-0.611863373230477,-1.9177788554035202,-0.0742382626542614,1.02465215601759,-1.09942343108713,-0.461928509608052,-0.321584628257772,-0.578898985154244,0.0473558776524686,-0.18982273094838395,-0.0148863651181352,-0.719979220135638,0.13291817520916901,0.161845181442266,0
204430,0.4459880372013738,0.8519854932400145,-1.3932452717560901,-1.3741136561836,1.2956186599796102,-1.10492439139228,-0.16132921675857,-0.8868804935308591,0.0382031085182046,0.0870401019575887,-0.765232320374957,0.0825752420524326,-1.2423578965653101,-0.479957982577644,-0.0973076658518339,-0.173684855929709,0.0866840219378217,-1.15220968085381,-0.24005100257595996,1.06222049350876,-1.04891923682163,0.28703374400207105,-0.397380879444068,-1.20168924172052,0.7833167502698871,-0.109452679614821,-0.633892802078037,0.2215078991728,0.261844654705357,0.252775711119207,0
541,-0.35322939296682354,-1.9880335064229064,-2.3122265423262998,1.9519920106415802,-1.6098507322976898,3.9979055875468,-0.522187864667764,-1.4265453192059498,-2.5373873062457903,1.39165724829804,-2.77008927719433,-2.7722721446591496,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.38972412027448705,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.4169557050379071,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.46521107618238794,0.320198198514526,0.0445191674731724,0.177839798284401,0.26114500256767703,-0.143275874698919,1
261056,-0.1712764902807072,1.3693997372041986,-0.408110816961726,3.1329444979525696,-3.0980297635023906,5.8038926150064505,0.8906089190074571,-0.501474323471098,-0.440054283341639,0.591828268527081,-3.2676932587920398,-2.22307032799021,0.757063214391669,-3.5018037792943,0.246742224128631,-6.0656218797665,0.33958313418915803,-1.0057231540035798,0.33431562369392304,0.42126136244625395,1.24714263088632,0.499567913131525,0.0984823222449585,-0.5383747053129471,-0.217988987498016,-1.04265661749863,0.314388820647828,0.5432435759422101,0.233851015408581,0.11960346090787402,1
263877,-0.35171012021312714,1.3969856172901978,-3.38760102859385,3.9778807413949706,-6.9785850651107895,1.6577658450885902,-1.10049973277578,-3.5994869732031503,-3.6866507104296202,1.9422522249213898,-3.06508926692316,-7.50955747436829,2.9896264065573104,-5.99363242425938,-0.164740077677312,-8.38844296921614,0.0421289980360236,-4.13750050093113,-6.1039030730781,-1.9729278028075001,0.43407253688700803,-0.0043005898337158295,1.043587159264,0.26218867442789,-0.479223920984096,-0.326638199739289,-0.15693859038788402,0.113806571374194,0.354124259953911,0.287592125204715,1
26931,-0.18522981109755066,-1.2740224865175873,1.23449556431248,0.13030411644424,0.0168288588727581,0.551955089959288,-0.14476410479822902,-0.770650962172769,0.22152182594958303,-0.253434751153663,-0.008209002776431941,-0.0518695364701908,-0.7125182517674391,0.195299719636541,0.49740998888366794,0.24217722155196,0.938082663973432,0.264887300423329,-0.554280620497597,-0.204094388624959,-0.0272185460184706,0.00803502485662049,-0.00686330730330227,-0.048547379169269995,-0.16365102945453697,-0.0641271344922682,0.592602823042506,0.423352589531508,-0.0470209022052367,0.0116645107705838,0
6719,-0.3492313067728856,-1.8193805952711766,-0.25147096006823,4.31352332575143,-6.8914377165014695,6.79679668055103,0.616296505250374,-2.9663265418740297,-2.43665252687714,0.48932789883801403,-3.37163857159343,-6.81081309938215,7.6200890583690795,-10.2852825163315,-0.342444334069655,-11.5434979157865,-1.3349879032835,-2.68928420445067,-3.20438340295762,0.0865218956911394,-1.31449509665307,0.632709963789826,0.536892074447128,-0.5461260237292439,-0.605239547613772,-0.263743459593593,1.5399158307786798,0.5235736966808711,0.891024688365269,0.572740666549584,1
150946,-0.25703543914067634,-0.012947666036567693,-0.599416742684484,0.89002141469861,-0.333493716441183,-0.615871739616635,1.2293796860049098,0.986194202629423,0.509085913585709,0.21723880072446397,1.8934553307743,-0.241019408412691,0.6803441558372151,-2.33551406682879,0.8986666622085291,1.5751649082909798,-0.23745079256514,-1.50074237463242,1.5466187783477199,-2.3667443926850895,-1.78958637903276,-0.27198252195592104,-0.245364438932409,-0.128758473391362,0.229258097534469,-1.5303895686816298,-1.02140812187655,0.22720949354810602,0.0307595823442831,0.151112092410543,0
231978,-0.3212447034153199,1.0988896489715705,-2.0642397521399,2.62973923034009,-0.748406253034646,0.6949920404987641,0.41817798561022207,1.3925197341678102,-1.69780121912626,-6.33306461223925,1.72418428025944,-0.887241636246378,-1.59425779202416,-0.338775118165825,-0.9780645133519159,-3.6888259954022096,-1.48708342266887,0.526946020771924,2.3470228995570297,1.69122000470716,-0.7361106931064241,-1.4244861996242197,6.21551399149032,-1.2769085956739399,0.45986112733087503,-1.05168547489323,0.20917836038297302,-0.319859444506001,0.0154338685560936,-0.0501165001659193,1
44556,-0.3492313067728856,-1.1123397481204116,-4.56634156694274,3.35345148012501,-4.57202780762531,3.61611930403552,-2.49313810882875,-1.0899997127127,-5.551433069766491,0.44778308394892996,-2.42441402571208,-5.69992228265959,3.58682418337431,-6.63622904939297,-1.1281764439465,-7.24554959537009,0.6383255362454561,-6.85681003898144,-8.85187850534679,-4.5918832274368,0.936939858866071,-0.249127726683026,2.6744658786287205,-0.0208799797343963,-0.302447083877198,-0.0863964000107124,-0.516059779833395,-0.29510223403512104,0.19598514569101397,0.141115102721758,1
251904,0.025869139942373366,1.2790612444034843,-1.0400672231602601,3.10670266443901,-5.40902719870311,3.10990342442989,-0.8872370397909529,-2.49752183582566,-2.07334746311485,0.639818099305764,-3.0133305719030803,-5.9548382969224,3.58639450927204,-5.517147626925981,0.683652475018798,-8.5604228759795,1.8560949158540903,-4.878248088480929,-4.3359980120368204,-1.3771910852015001,3.0573817418767,1.05439010295385,0.7739608675197379,0.214868420362258,-0.18423302203801398,-0.28409137088104197,0.4934666085499311,0.732328821135949,0.675066703315442,0.337076231470716,1
230476,0.025869139942373366,1.0851177668523007,-0.0997238993578782,2.7954143301995598,-6.423855582214769,3.24751301512342,-1.6322902693315,-2.76666493059313,-2.31222288290759,0.961014122482514,-1.8960009648132898,-4.919348299352469,3.05365441815753,-5.297811402087531,-1.46602972848647,-7.03588005080407,1.9971323723496899,-3.83618852542499,-2.51518280017187,-0.864578711859257,2.32892697361116,0.34089831566014095,0.647714388377444,0.126575864283858,0.20395348008814604,0.0084949976311171,-0.174501150725926,0.5752947981783121,0.152875890788003,-0.0981728103598323,1
215953,-0.35015086659749134,0.957696270363461,0.95102521866626,3.2529263650346,-5.03910474036957,4.63241097983647,3.01450127957475,-1.34957013831981,0.9809402715963841,-1.81953945591171,-2.09904890456221,-1.34755671450971,2.68057817990216,-1.4629451764881,-0.705397068056644,-7.44529583374444,-0.5613315219515239,3.13965565883069,5.66542906834794,3.79031621184375,-1.90979861946686,-0.3814437222928371,1.4045240582928702,-0.760549175070266,0.358292341700385,-1.1859415644675901,-1.28617671637574,0.00036530251610888997,0.16966196162803002,0.10827569321745699,1
197586,1.5687306021830307,0.7848738903132368,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.28307252573931396,0.371451592836109,-0.574679962140979,4.03151344147581,-0.934397840999575,-0.768254682100259,-2.24811517395215,-0.48240938402289396,-0.690550364277623,0.18127490516732897,-2.3725517977789505,-0.00686804613663289,0.14639906866288502,1.7593141939261498,1.08303951438991,-0.391047742407487,-0.0258616224927044,0.11081463742201801,0.5638606126818979,-0.4084360594327321,-0.880078912517905,1.4083923229551203,-0.137402363335706,-0.0012498170726239998,-0.18275089691206,1
57248,-0.32292389961677387,-0.9894667631572023,-0.887286905534409,1.39000150924187,1.21968581996397,1.66142517591961,1.00922783931161,-0.733908444749524,0.8558289272209909,7.68462281197611e-05,-1.2756314941719098,-0.43339392573189295,0.141178993422237,-0.46034845602669,-0.367867931021877,-1.16833941780754,0.152107630618373,0.882231823726865,0.601804858067329,-0.304092391463557,-2.1917642780035798,-0.268347371086252,-0.0837343767453397,-0.346930257215667,-0.0506187067885922,0.23104442462060998,-0.450759875468406,-0.376205380931623,0.0345043694610426,0.157775320404088,1
222419,-0.35322939296682354,1.013878810874488,0.457845399378466,1.37376948070694,-0.4889260093482271,2.80535094114905,1.77738605988168,0.100492060362466,1.2950159197445201,-0.135857217631344,-1.6958224558988797,0.9550044668017981,-1.70222840135659,-0.24005632849208802,0.4564750525818139,0.13956741726515198,-1.89097449251758,0.372379299123525,-0.798201084554281,-0.6970616083741501,-1.4971522329423899,-0.264704752281373,0.105593015789541,0.37101442441714794,0.0511047168873462,0.40152419661395505,-0.7247658169750508,-0.202880696489224,0.09212388101153698,0.0949558537280024,1
8845,-0.23172755353304908,-1.7418874359456222,-4.72771265581559,3.04446910225824,-5.59835426695611,5.928190802419291,-2.19076972938784,-1.52932296564747,-4.48742195988547,0.916391814103266,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,0.543067765541171,-7.84094220494304,0.743633944785042,-6.777069239741911,-9.93176515376766,-4.09302112201074,1.50492485905709,-0.207759445103882,0.650988236282379,0.25498328895468103,0.628843468802127,-0.23812845429317,-0.671332331960485,-0.0335900627800998,-1.3317773222305802,0.705697590023144,1
150813,-0.3405954405939796,-0.01625376006214162,-0.5852703660323001,1.28666092514403,0.501351913147654,1.2396748319228301,1.11580912304263,-0.871176948374712,1.10761667847752,-0.610691558179059,0.237131814400262,-0.329164330116974,0.47167269007514795,-2.22930875234503,2.48246917314758,1.92654082019844,0.42671265512246503,-2.17938978303127,1.68453753759184,-0.0265545140381585,2.75063641388258,0.160277699562882,0.0302481605848635,0.582974331668334,-0.694661252721815,0.0500109303089023,0.9454000047719091,0.441879723512619,-0.20767047400531302,0.0734193505909307,0
8842,-0.35322939296682354,-1.7419295517930817,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.5567580754975803,-1.5494202890425302,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.653594347413651,-10.2467554066001,-4.19106626655491,0.991486122257293,-0.158970548660611,0.5738980811126511,-0.0801627753981571,0.318407817148194,-0.24586220265085298,0.338238431564141,0.0322706213908033,-1.50845793363219,0.6080746825901011,1
42958,-0.3132885118893834,-1.1266170204091959,-13.8972058704019,6.34428045616839,-14.281666443247099,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216826999,9.06028147442157,-5.48612077680694,-14.676470249746401,5.1483517210937,-10.7495919949504,1.58548896754337,-9.798012076589039,0.733276999106463,-12.675268899047001,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.0580818384639703,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.45383957177441603,-1.5089682569832799,-0.6868357387801689,1
107067,0.9186018061867797,-0.5168427229662395,-1.5125157579270199,1.13313858781029,-1.60105247993576,2.8134009683171404,-2.66450340578315,-0.310371093924795,-1.52089516380539,0.852995775116439,-1.4964945056495402,-4.05629261571005,1.55375586796783,-2.7435513591494503,1.50454067059684,-5.428788498704881,-0.0160171233729703,-3.72718761269833,-3.94629958919926,-1.6802864431923799,2.30361261010114,1.24958556268985,0.729827756052255,0.48528591471161997,0.5670054132277571,0.32358569160265804,0.0408708540928058,0.825813553299941,0.41448227186994,0.267265082454707,1
15781,0.046539245565032604,-1.4234073974565773,-25.2663550194138,14.323253809723301,-26.823672913511402,6.349247807436889,-18.664250613469,-4.647403048668781,-17.971212019270602,16.6331030618556,-3.76835097141465,-8.303239351259,4.7832573670124106,-6.6992520739678,0.8467678646696429,-6.57627643636006,-0.0623303798952992,-5.96165987257541,-12.218481717679698,-4.79184198325342,0.8948535218387991,1.6582888444590198,1.7807009704659298,-1.8613181472691398,-1.18816729293127,0.156667050663465,1.7681919823691399,-0.219916008250323,1.4118547768543201,0.414656383638367,1
157868,-0.3501908474594307,0.33130727109771596,-1.53281036094493,2.23275183861699,-5.92310007493809,3.38670841159996,-0.15344334000728,-1.4197476806400902,-3.8785763388612997,1.44465586239817,-1.46554214173397,-5.20833459337633,4.54630106888309,-7.76119403219115,1.1595403216895601,-5.23161145654992,-0.171642119460071,-4.71982949844975,-4.84799196061678,-1.13432874514983,3.52773827223549,0.520839865969216,0.6325047058566761,-0.07083795071336799,-0.490291315112446,-0.359983126080465,0.0506775325943162,1.09567132878655,0.471741401676933,-0.10666714073962501,1
63421,0.046539245565032604,-0.9288199428154641,-8.46184470133154,6.86619841481805,-11.838269220676699,4.19421096699453,-6.92309709702798,-3.2211466485005498,-7.55349651116055,6.0156181869420005,-2.4661434402462996,-6.246243184771269,2.94398521977131,-6.51238933713471,-0.6981759467643129,-7.54364593187217,0.9264552839525699,-4.3302948063467,-7.33969796421674,-2.5509008539474105,0.645904895509124,0.8147101558970881,0.9182444808562359,-0.7153663366140149,0.210747336284603,-0.0602114737129364,0.509534595479059,-0.25728369285113895,1.17002651560613,0.22930091479786102,1
42856,0.33871938461801837,-1.1274593373583865,-11.6822148930584,6.33288209288301,-13.297109246949901,7.6907719154207195,-10.8898905208867,-2.79236003834138,-12.5617825809497,7.287122209911339,-7.57032240879292,-12.835737682533901,5.80470785195987,-12.15623949431,1.18498466280471,-10.4686770874209,-0.41674319706657,-10.999792348619001,-22.608868190586602,-9.498745921046769,2.10273540686125,-1.00931993766307,2.1334562839478703,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.34902376826545395,-0.428922796793546,-0.694935387398427,-0.818970428930229,1
259945,-0.3132885118893834,1.3587865436443944,1.9875813119413301,-0.49587116660652897,-0.43264901839170894,0.41864786749082294,-0.6394584086427479,-0.19866821336458199,-0.730481958537482,0.09657947080353099,1.6261320107227901,-0.14067430980628398,-1.2362317995218701,-0.15492897154613,-0.951525096586946,0.0024150412979019697,0.641964188415792,0.165964724051075,-0.476806610813605,0.382437870166573,-0.19607070669346002,-0.259695514015356,0.17237841880537302,0.663014282362764,0.16210280767321397,0.727053676402397,-0.108771160187259,-0.24268641562402102,0.0295454625368271,-0.0320477801579999,0
6899,-0.3492313067728856,-1.809630776584293,-2.6618021745564,5.8563932148043,-7.653616213240711,6.37974188053221,-0.0607121191362683,-3.1315497315366203,-3.10356974550479,1.7784915694533798,-3.83115371623455,-7.191604246182259,7.102988587885161,-9.928699942995381,-0.0674983775194601,-10.924186865147,-1.69791397714032,-2.3794209852707797,-2.77511389701838,0.273798971252603,-1.3821875635258898,0.399096860264863,0.734774950378595,-0.43590118187623,-0.384765904180568,-0.28601566384344296,1.0079338236581201,0.413195532462339,0.28028415690056,0.303936550639395,1
231654,-0.07756134989480151,1.0959625975731324,1.91283536411859,-0.193789692528676,-1.68761775438158,1.0557902435664301,0.8793282611158991,0.635400021796128,0.146451444529879,-0.0144444886453097,0.31630848801227196,0.280130441113489,-0.242102529183434,1.25822198821536,0.947886027959267,0.0738718678515495,-1.3912055878489098,-0.16319343182039,-0.8199184868615129,0.37654181810499804,0.37290938516081296,-0.0326355897689235,0.20371431451810698,0.7548081282689421,-0.21523793491194398,-0.29881299180424203,0.5636078144136141,-0.368301840483469,0.00286835769502555,-0.0555463285884092,0
74964,-0.3132885118893834,-0.8209191416241215,1.08438199576311,-0.189776268789541,1.3589511265708203,1.3856476485106999,-1.09841660157327,0.0455179796624497,-0.740192042497726,0.30085736487559994,1.11099949570067,-0.19904030708435996,-0.554021058081965,-0.18752397568287102,-1.66487294055112,0.0110574934314778,0.58445661722693,-0.23337068446989398,0.24140414598288504,-0.41865822482824,-0.681816723000022,-0.27893869050932696,-0.0316451542897681,0.0679027820058406,0.0844935583897039,0.3663299607215421,0.24358958442245698,-0.39437343621256,0.0786646072312533,0.0348570544573128,0
180983,-0.3531494312429448,0.630898352001157,-1.56531526865017,-0.22741551395437698,2.1686771198298,-2.3516149238367,-1.0129414091190199,0.138019769752861,-1.18889557731729,0.8878692206247308,-0.495537154594805,-0.19007814077326,0.0957949616395859,-0.6279440796320329,-0.653988330757891,-0.425302993458582,-0.499349543068933,2.21585879898537,-0.424856598409321,0.0676703993147721,-0.0125922310470074,-0.0396434845568011,0.426469449365266,1.17406116423268,-0.09061524903639401,-0.39899507829917497,0.583496337293996,-0.0203378205053993,0.0942015793347469,0.00371482204373441,0
153835,-0.3492313067728856,0.1154846107913009,-22.341888886803797,15.53613332478,-22.8652284959099,7.04337354768731,-14.1831291919342,-0.463144880408286,-28.215112053800897,-14.6077905214735,-9.48145633401495,-20.949191554361104,4.73958247105186,-11.924954689680199,-1.50141102577851,-3.83678146634435,-2.7203288382359396,-8.880105672229892,-15.8251362851177,-6.7504252235243705,-0.12918814433987902,4.10001904830367,-9.11042257588182,4.1588948204131295,1.41292844456256,0.38280067392155,0.4471539525155321,-0.6328163364343189,-4.38015425911661,-0.46786286916417397,1
45732,-0.3492313067728856,-1.1021687709589325,-3.84300903438536,3.37511020399082,-5.49289319668564,6.13637764344382,2.79719546082743,-2.64616226518954,-1.6689310639195098,-2.61755205155675,-3.94584260288362,-4.56525209408734,4.09721607443527,-5.4509164388957,-0.9656927521653879,-10.904458873150801,0.526947764497797,-1.13975413041553,0.8356395634887309,0.38977423116190596,-1.4396079761028102,0.0547955667305956,-1.2778115827927,0.719652000906672,0.4511251750678761,-0.25809365058648004,0.656129466667281,0.556676326289228,0.7393832125150959,-0.203049673816441,1
38105,-0.12897673834884363,-1.1700595170637118,1.01831595182455,-0.686065523265473,1.14090452052005,0.18198841769949,-1.2055861153696799,0.281634735969146,-0.846339038171676,0.382217559644387,1.10270155761758,-0.314795620980765,1.10555229901951,0.786077309591079,-1.34658026217863,-0.0708512452768354,-0.629730761058548,-0.2135123804601,0.315552773266992,-0.503455013149598,0.313056548874451,-0.0842271489543739,-0.12607432231820098,-0.270930224751382,0.0950514386066721,0.280860701246275,-0.0513884799960536,0.9407006950568799,-0.0375612323157016,0.00861879473582282,0
